item,recipe,cell,refit_date,seed,epoch,train_loss,val_ic
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,22,0.3264,-0.01079
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,23,0.32572,-0.0085
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,0,24,0.32499,-0.03535
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,0,0.33543,0.05207
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,1,0.33349,0.05042
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,2,0.33281,0.04277
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,3,0.33254,0.04064
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,4,0.33208,0.02065
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,5,0.33102,0.00435
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,6,0.33005,0.04233
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,7,0.32974,0.02817
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,8,0.32916,0.03466
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,9,0.3291,0.052
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,10,0.32857,0.0229
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,11,0.32816,-0.03771
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,12,0.32809,-0.00362
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,13,0.32764,-0.01082
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,14,0.32719,0.0094
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,15,0.32671,0.00265
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,16,0.32647,-0.00884
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,17,0.32656,0.00023
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,18,0.3251,-0.00053
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,19,0.32475,-0.00247
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,20,0.32503,-0.00148
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,21,0.32436,0.00771
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,22,0.32358,0.00867
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,23,0.3233,0.02006
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,1,24,0.3231,0.00313
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,0,0.33579,0.04516
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,1,0.33365,0.03985
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,2,0.33288,0.01815
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,3,0.33207,0.03285
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,4,0.33122,0.03669
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,5,0.33017,0.03165
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,6,0.32966,0.0393
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,7,0.32901,-0.00878
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,8,0.32891,0.01206
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,9,0.32847,-0.01592
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,10,0.32808,0.01576
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,11,0.32738,-0.03914
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,12,0.32793,-0.0307
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,13,0.32708,0.00079
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,14,0.3261,-0.00859
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,15,0.32577,-0.02742
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,16,0.32602,-0.00709
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,17,0.32463,-0.02671
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,18,0.32451,-0.01712
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,19,0.32372,-0.00533
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,20,0.32394,-0.01718
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,21,0.32346,0.01558
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,22,0.32258,0.00152
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,23,0.32209,0.0036
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-01-19,2,24,0.32171,-0.00446
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,0,0.33421,0.08596
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,1,0.33294,0.04864
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,2,0.33257,0.03017
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,3,0.33219,0.0148
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,4,0.33195,0.00525
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,5,0.33165,-0.06014
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,6,0.33134,-0.05899
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,7,0.33109,-0.05101
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,8,0.33077,-0.04668
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,9,0.3304,-0.01658
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,10,0.32976,-0.03813
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,11,0.32955,-0.05888
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,12,0.32903,-0.05442
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,13,0.32856,-0.03916
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,14,0.32813,-0.04232
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,15,0.32794,-0.03047
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,16,0.32774,-0.07873
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,17,0.32691,-0.00869
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,18,0.32654,0.00163
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,19,0.32601,0.01286
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,20,0.32567,0.01615
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,21,0.32476,0.01422
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,22,0.3243,0.02354
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,23,0.32363,0.00317
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,0,24,0.32242,0.03694
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,0,0.33534,0.03866
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,1,0.33321,0.02276
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,2,0.33253,0.01813
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,3,0.3321,0.00368
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,4,0.33179,-0.0275
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,5,0.33095,-0.01751
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,6,0.33035,-0.00189
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,7,0.33,0.00395
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,8,0.3296,0.03999
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,9,0.32921,0.01355
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,10,0.32889,0.04905
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,11,0.32803,0.04061
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,12,0.32799,0.03683
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,13,0.32745,0.03591
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,14,0.32685,0.03601
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,15,0.32683,0.0405
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,16,0.32635,0.01412
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,17,0.32604,0.02324
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,18,0.32533,0.02412
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,19,0.32527,0.04646
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,20,0.3249,0.04535
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,21,0.32421,0.05198
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,22,0.32418,0.03957
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,23,0.32407,0.05092
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,24,0.32263,0.04651
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,25,0.32275,0.05565
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,26,0.32187,0.04943
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,27,0.32177,0.0428
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,28,0.32072,0.03192
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,29,0.31998,0.04084
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,30,0.31928,0.03699
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,31,0.31889,0.03984
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,32,0.31879,0.03108
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,33,0.31802,0.05107
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,34,0.31724,0.04066
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,35,0.31641,0.03816
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,36,0.31534,0.04113
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,37,0.31473,0.03731
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,38,0.31425,0.03004
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,39,0.31347,0.03181
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,40,0.31313,0.03385
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,41,0.31142,0.03468
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,42,0.31102,0.03281
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,43,0.31034,0.04749
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,44,0.30969,0.03965
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,1,45,0.30888,0.04582
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,0,0.33558,0.03563
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,1,0.33355,0.0186
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,2,0.33288,-0.02131
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,3,0.33229,-0.02895
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,4,0.33112,-0.0266
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,5,0.33066,-0.02863
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,6,0.33014,-0.01484
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,7,0.32976,0.00744
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,8,0.32951,0.02963
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,9,0.32924,0.02697
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,10,0.32872,0.03739
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,11,0.32829,0.03108
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,12,0.32776,0.03679
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,13,0.32741,0.05027
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,14,0.32683,0.04765
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,15,0.32672,0.02848
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,16,0.32616,0.05046
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,17,0.32542,0.03905
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,18,0.32519,0.05164
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,19,0.32457,0.04577
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,20,0.32401,0.049
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,21,0.32342,0.03993
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,22,0.32297,0.04842
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,23,0.32241,0.04417
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,24,0.32186,0.04877
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,25,0.32162,0.05071
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,26,0.32112,0.05376
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,27,0.32019,0.05436
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,28,0.32005,0.03743
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,29,0.31932,0.04709
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,30,0.31873,0.04359
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,31,0.31765,0.02851
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,32,0.31693,0.03329
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,33,0.31642,0.03989
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,34,0.31541,0.03766
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,35,0.31489,0.03727
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,36,0.31409,0.03564
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,37,0.31328,0.02892
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,38,0.31226,0.03564
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,39,0.31176,0.04801
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,40,0.31054,0.02874
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,41,0.30997,0.0369
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,42,0.30935,0.03945
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,43,0.30872,0.02741
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,44,0.30813,0.04434
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,45,0.30705,0.02928
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,46,0.30598,0.02988
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2024-08-02,2,47,0.30526,0.02542
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,0,0.33404,0.05448
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,1,0.33302,0.03432
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,2,0.33284,0.02734
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,3,0.33277,0.03006
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,4,0.33261,0.03399
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,5,0.33226,0.04106
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,6,0.33203,0.02272
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,7,0.33172,0.02981
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,8,0.33132,0.02129
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,9,0.3311,0.02744
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,10,0.33089,0.03224
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,11,0.33077,0.02909
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,12,0.33062,0.02501
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,13,0.3303,0.01207
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,14,0.3301,0.01765
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,15,0.32995,-0.0258
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,16,0.32981,-0.01039
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,17,0.32925,0.02172
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,18,0.32891,0.02891
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,19,0.32866,0.01844
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,20,0.32808,0.01728
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,21,0.32752,-0.06867
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,22,0.32704,-0.08157
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,23,0.32698,-0.04045
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,0,24,0.32591,-0.02811
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,0,0.33471,0.02225
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,1,0.33324,0.02826
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,2,0.33281,-0.00431
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,3,0.33221,-0.07143
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,4,0.33174,-0.09463
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,5,0.33098,-0.10213
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,6,0.33058,-0.08138
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,7,0.33022,-0.04281
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,8,0.32971,-0.07182
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,9,0.32927,0.00957
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,10,0.32892,-0.01814
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,11,0.32849,0.01941
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,12,0.32819,-0.02478
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,13,0.32765,-0.02912
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,14,0.32762,0.01108
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,15,0.32703,0.00708
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,16,0.32671,-0.05723
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,17,0.32641,0.00443
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,18,0.32614,-0.00492
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,19,0.3253,0.0291
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,20,0.32492,-0.00919
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,21,0.32406,0.02123
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,22,0.32303,0.02103
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,23,0.32298,-0.0099
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,24,0.32207,0.00749
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,25,0.32105,0.00758
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,26,0.32084,0.03277
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,27,0.32,-0.00492
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,28,0.31904,0.04106
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,29,0.31798,0.03336
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,30,0.31768,0.03484
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,31,0.31654,0.02674
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,32,0.31571,0.04386
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,33,0.31477,0.03549
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,34,0.31438,0.02161
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,35,0.31354,0.03923
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,36,0.31256,-0.00071
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,37,0.31177,0.03464
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,38,0.31114,0.01806
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,39,0.31031,0.03608
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,40,0.3092,0.02766
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,41,0.30823,0.02321
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,42,0.30732,0.02728
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,43,0.30671,0.04133
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,44,0.30642,0.03177
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,45,0.30573,0.0087
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,46,0.30456,0.02118
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,47,0.30305,0.02456
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,48,0.30263,0.00946
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,49,0.30215,0.02806
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,50,0.30113,0.01402
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,51,0.30044,0.01953
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,1,52,0.30013,0.02811
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,2,0,0.33578,0.0385
P2E_Wall_baseline_E100p20m25,Wall_baseline,E100p20m25,2025-02-13,2,1,0.33361,0.01359
