window,signal,date,stock,fwd_20,short_pnl_contrib
BR,d12,2025-07-18,9914,0.062801935,-0.0044858525
BR,d12,2025-07-18,1476,0.050632913,-0.003616636642857143
BR,d12,2025-08-15,6770,0.12264151,-0.008760107857142856
BR,d12,2025-08-15,2324,0.10307414,-0.007362438571428571
BR,d12,2025-08-15,2458,0.10084034,-0.007202881428571428
BR,d12,2025-08-15,2353,0.05811966,-0.004151404285714286
BR,d12,2025-08-15,9933,0.051643193,-0.0036887994999999997
BR,d12,2025-09-12,2312,0.1769437,-0.012638835714285715
BR,d12,2025-09-12,2637,0.10787671,-0.007705479285714285
BR,d12,2025-09-12,1476,0.07682927,-0.005487805
BR,d12,2025-09-12,2324,0.044262294,-0.0031615924285714283
BR,d12,2025-09-12,9904,0.035460994,-0.002532928142857143
BR,d12,2025-10-15,1102,0.0260631,-0.0018616499999999999
BR,d12,2025-10-15,1402,0.025878003,-0.0018484287857142856
BR,d12,2025-10-15,9945,0.01842546,-0.0013161042857142858
BR,d12,2025-10-15,2609,0.0075046904,-0.0005360493142857142
BR,d12,2025-10-15,2603,0.0,-0.0
BR,d12,2025-11-13,5522,0.11433757,-0.008166969285714285
BR,d12,2025-11-13,2002,0.041666668,-0.002976190571428571
BR,d12,2025-11-13,1101,0.039534885,-0.0028239203571428567
BR,d12,2025-11-13,2618,0.023188407,-0.0016563147857142856
BR,d12,2025-11-13,1402,0.014414415,-0.0010296010714285714
BR,d12,2025-12-11,2409,0.33480176,-0.02391441142857143
BR,d12,2025-12-11,1101,0.11633109,-0.008309363571428571
BR,d12,2025-12-11,2609,0.09055118,-0.006467941428571428
BR,d12,2025-12-11,2603,0.06557377,-0.004683840714285715
BR,d12,2025-12-11,2610,0.046272494,-0.0033051781428571425
BR,d12,2026-01-12,6446,0.4054054,-0.02895752857142857
BR,d12,2026-01-12,2618,0.067031465,-0.004787961785714286
BR,d12,2026-01-12,2385,0.03448276,-0.0024630542857142857
BR,d12,2026-01-12,2353,0.026565464,-0.0018975331428571429
BR,d12,2026-01-12,2357,0.015444015,-0.0011031439285714285
BR,d12,2026-02-09,2357,0.10646388,-0.007604562857142856
BR,d12,2026-02-09,2376,0.09713025,-0.006937875
BR,d12,2026-02-09,4938,0.089108914,-0.006364922428571428
BR,d12,2026-02-09,2609,0.0625,-0.004464285714285714
BR,d12,2026-02-09,2615,0.060402684,-0.004314477428571428
BR,d12,2026-03-19,3661,0.18074074,-0.012910052857142857
BR,d12,2026-03-19,2376,0.1609658,-0.011497557142857141
BR,d12,2026-03-19,6414,0.1574074,-0.011243385714285714
BR,d12,2026-03-19,2379,0.14911366,-0.010650975714285714
BR,d12,2026-03-19,2912,0.08986175,-0.006418696428571428
BR,d12,2026-04-20,2542,0.28908554,-0.02064896714285714
BR,d12,2026-04-20,2377,0.1673774,-0.011955528571428571
BR,d12,2026-04-20,3034,0.13718411,-0.009798864999999999
BR,d12,2026-04-20,2354,0.08901515,-0.0063582249999999995
BR,d12,2026-04-20,2357,0.06844741,-0.004889100714285714
BR,d12,2026-05-19,2324,0.35144928,-0.025103519999999997
BR,d12,2026-05-19,2610,0.20054945,-0.014324960714285713
BR,d12,2026-05-19,9945,0.15811966,-0.011294261428571428
BR,d12,2026-05-19,1229,0.095300265,-0.006807161785714285
BR,d12,2026-05-19,9921,0.065155804,-0.004653986
BR,d12,2026-06-16,2634,0.29661018,-0.02118644142857143
BR,d12,2026-06-16,9921,0.15159574,-0.010828267142857144
BR,d12,2026-06-16,9914,0.15068494,-0.010763209999999999
BR,d12,2026-06-16,2207,0.053087756,-0.0037919825714285713
BR,d12,2026-06-16,1476,0.030911902,-0.002207993
BR,blend50,2021-01-04,2354,0.31194296,-0.02228164
BR,blend50,2021-01-04,3231,0.021311475,-0.001522248214285714
BR,blend50,2021-01-04,1216,0.0089552235,-0.0006396588214285714
BR,blend50,2021-01-04,2912,-0.0036764706,0.00026260504285714287
BR,blend50,2021-01-04,2412,-0.00456621,0.00032615785714285717
BR,blend50,2021-02-01,3008,0.1530782,-0.010934157142857143
BR,blend50,2021-02-01,9945,0.103184715,-0.007370336785714285
BR,blend50,2021-02-01,2884,0.07676349,-0.005483106428571429
BR,blend50,2021-02-01,2886,0.06794425,-0.0048531607142857135
BR,blend50,2021-02-01,2892,0.066176474,-0.0047268909999999996
BR,blend50,2021-03-11,9921,0.20244329,-0.014460234999999998
BR,blend50,2021-03-11,1229,0.18569781,-0.013264129285714285
BR,blend50,2021-03-11,1101,0.10538641,-0.007527600714285714
BR,blend50,2021-03-11,4904,0.03974563,-0.002838973571428571
BR,blend50,2021-03-11,2880,0.024523161,-0.0017516543571428572
BR,blend50,2021-04-12,2412,0.004464286,-0.00031887757142857136
BR,blend50,2021-04-12,3045,-0.0010152285,7.251632142857142e-05
BR,blend50,2021-04-12,1434,-0.006430868,0.00045934771428571427
BR,blend50,2021-04-12,2542,-0.020689655,0.0014778325
BR,blend50,2021-04-12,4904,-0.021406727,0.0015290519285714285
BR,blend50,2021-05-11,2313,0.13988096,-0.009991497142857143
BR,blend50,2021-05-11,2634,0.101886794,-0.007277628142857142
BR,blend50,2021-05-11,6414,0.0978836,-0.006991685714285714
BR,blend50,2021-05-11,3008,0.049822062,-0.003558718714285714
BR,blend50,2021-05-11,2207,0.04797048,-0.003426462857142857
BR,blend50,2021-06-08,2313,0.122715406,-0.008765386142857143
BR,blend50,2021-06-08,6414,0.106024094,-0.007573149571428571
BR,blend50,2021-06-08,2542,0.06946108,-0.004961505714285714
BR,blend50,2021-06-08,3008,0.06779661,-0.004842614999999999
BR,blend50,2021-06-08,2207,0.059859157,-0.004275654071428572
BR,blend50,2021-07-07,2912,0.10133843,-0.008444869166666666
BR,blend50,2021-07-07,2542,0.090705484,-0.007558790333333333
BR,blend50,2021-07-07,2801,0.040123455,-0.00334362125
BR,blend50,2021-07-07,2412,0.03508772,-0.0029239766666666668
BR,blend50,2021-07-07,2884,0.026717557,-0.002226463083333333
BR,blend50,2021-08-04,2324,0.046403714,-0.0033145509999999998
BR,blend50,2021-08-04,2354,0.015822785,-0.0011301989285714285
BR,blend50,2021-08-04,3231,0.014760148,-0.0010542962857142857
BR,blend50,2021-08-04,2382,0.009162304,-0.0006544502857142857
BR,blend50,2021-08-04,2385,-0.0050125313,0.00035803795
BR,blend50,2021-09-01,2356,0.061601643,-0.004400117357142856
BR,blend50,2021-09-01,4938,0.024806201,-0.0017718715
BR,blend50,2021-09-01,4904,0.00990099,-0.0007072135714285714
BR,blend50,2021-09-01,1326,0.0073260074,-0.0005232862428571428
BR,blend50,2021-09-01,2382,0.0025940337,-0.00018528812142857144
BR,blend50,2021-10-01,2231,0.18115942,-0.012939958571428569
BR,blend50,2021-10-01,2458,0.15517241,-0.011083743571428571
BR,blend50,2021-10-01,2353,0.0985325,-0.007038035714285714
BR,blend50,2021-10-01,3231,0.07550645,-0.0053933178571428575
BR,blend50,2021-10-01,4938,0.048411496,-0.0034579639999999996
BR,blend50,2021-11-01,2344,0.22328244,-0.015948745714285714
BR,blend50,2021-11-01,3034,0.14796548,-0.010568962857142858
BR,blend50,2021-11-01,2408,0.11578947,-0.008270676428571428
BR,blend50,2021-11-01,1513,0.087272726,-0.006233766142857142
BR,blend50,2021-11-01,2382,0.084595956,-0.0060425682857142855
BR,blend50,2021-11-29,3008,0.20854272,-0.01489590857142857
BR,blend50,2021-11-29,1590,0.19883041,-0.014202172142857144
BR,blend50,2021-11-29,2353,0.08844765,-0.006317689285714285
BR,blend50,2021-11-29,2002,0.08755761,-0.006254114999999999
BR,blend50,2021-11-29,2308,0.083984375,-0.005998883928571428
BR,blend50,2021-12-27,1102,0.0,-0.0
BR,blend50,2021-12-27,4938,-0.0014409221,0.00010292300714285712
BR,blend50,2021-12-27,1402,-0.012006861,0.0008576329285714286
BR,blend50,2021-12-27,1216,-0.016011644,0.001143688857142857
BR,blend50,2021-12-27,1434,-0.020547945,0.001467710357142857
BR,blend50,2022-01-25,2027,0.19501133,-0.013929380714285714
BR,blend50,2022-01-25,1210,0.038314175,-0.0027367267857142854
BR,blend50,2022-01-25,1102,0.029411765,-0.002100840357142857
BR,blend50,2022-01-25,1402,0.024305556,-0.0017361111428571426
BR,blend50,2022-01-25,2458,0.021671826,-0.0015479875714285714
BR,blend50,2022-03-04,1513,0.26081872,-0.020062978461538462
BR,blend50,2022-03-04,1802,0.116228074,-0.008940621076923078
BR,blend50,2022-03-04,1101,0.06581741,-0.005062877692307693
BR,blend50,2022-03-04,3711,0.045081966,-0.0034678435384615388
BR,blend50,2022-03-04,9904,0.039087947,-0.003006765153846154
BR,blend50,2022-04-01,2912,0.051039696,-0.0036456925714285714
BR,blend50,2022-04-01,1216,0.031866465,-0.002276176071428571
BR,blend50,2022-04-01,2723,0.012903226,-0.000921659
BR,blend50,2022-04-01,1326,-0.002503129,0.00017879492857142857
BR,blend50,2022-04-01,2317,-0.004761905,0.00034013607142857144
BR,blend50,2022-05-04,2317,0.09090909,-0.006493506428571428
BR,blend50,2022-05-04,2379,0.063855425,-0.004561101785714285
BR,blend50,2022-05-04,2377,0.051587302,-0.0036848072857142856
BR,blend50,2022-05-04,2303,0.03258656,-0.0023276114285714286
BR,blend50,2022-05-04,9921,0.015936255,-0.0011383039285714285
BR,blend50,2022-06-01,3008,0.011976048,-0.0008554319999999999
BR,blend50,2022-06-01,1101,-0.0323741,0.002312435714285714
BR,blend50,2022-06-01,2345,-0.048672568,0.0034766119999999996
BR,blend50,2022-06-01,9904,-0.07717042,0.005512172857142857
BR,blend50,2022-06-01,2881,-0.08477237,0.006055169285714286
BR,blend50,2022-06-30,3008,0.2366864,-0.016906171428571426
BR,blend50,2022-06-30,2344,0.15461347,-0.011043819285714285
BR,blend50,2022-06-30,2377,0.123809524,-0.008843537428571429
BR,blend50,2022-06-30,2330,0.12238148,-0.008741534285714286
BR,blend50,2022-06-30,2376,0.121472396,-0.008676599714285714
BR,blend50,2022-07-28,2409,0.20973782,-0.014981272857142855
BR,blend50,2022-07-28,3661,0.17280453,-0.012343180714285714
BR,blend50,2022-07-28,1476,0.121323526,-0.008665966142857142
BR,blend50,2022-07-28,2915,0.084415585,-0.006029684642857143
BR,blend50,2022-07-28,2881,0.04278075,-0.0030557678571428567
BR,blend50,2022-08-25,3661,0.04589372,-0.0032781228571428568
BR,blend50,2022-08-25,2376,0.025287356,-0.0018062397142857142
BR,blend50,2022-08-25,2409,-0.06501548,0.004643962857142857
BR,blend50,2022-08-25,2357,-0.07736944,0.005526388571428571
BR,blend50,2022-08-25,2883,-0.083636366,0.005974026142857143
BR,blend50,2022-09-23,2408,0.18510406,-0.014238773846153846
BR,blend50,2022-09-23,6770,0.087030716,-0.006694670461538462
BR,blend50,2022-09-23,2303,0.07055631,-0.005427408461538462
BR,blend50,2022-09-23,3034,0.058426965,-0.0044943819230769235
BR,blend50,2022-09-23,3037,0.029661017,-0.0022816166923076927
BR,blend50,2022-10-24,2379,0.2862823,-0.020448735714285713
BR,blend50,2022-10-24,3037,0.28395063,-0.020282187857142853
BR,blend50,2022-10-24,2454,0.26642984,-0.019030702857142853
BR,blend50,2022-10-24,3034,0.25265393,-0.018046709285714287
BR,blend50,2022-10-24,2915,0.21673004,-0.015480717142857143
BR,blend50,2022-11-21,2615,0.10998553,-0.007856109285714286
BR,blend50,2022-11-21,2637,0.0979021,-0.006993007142857143
BR,blend50,2022-11-21,2610,0.07079646,-0.0050568900000000005
BR,blend50,2022-11-21,2609,0.035656404,-0.002546886
BR,blend50,2022-11-21,1101,0.032159265,-0.002297090357142857
BR,blend50,2022-12-19,2379,0.12914485,-0.009224632142857143
BR,blend50,2022-12-19,1101,0.09643917,-0.006888512142857143
BR,blend50,2022-12-19,2344,0.07125307,-0.005089505
BR,blend50,2022-12-19,2610,0.0661157,-0.00472255
BR,blend50,2022-12-19,2886,0.063621536,-0.004544395428571429
BR,blend50,2023-01-17,2379,0.17156105,-0.012254360714285713
BR,blend50,2023-01-17,2609,0.040783033,-0.0029130737857142857
BR,blend50,2023-01-17,2615,0.03968254,-0.002834467142857143
BR,blend50,2023-01-17,2610,0.03875969,-0.0027685492857142855
BR,blend50,2023-01-17,2886,0.03374233,-0.0024101664285714284
BR,blend50,2023-02-24,4904,0.10058309,-0.007737160769230769
BR,blend50,2023-02-24,3037,0.06844106,-0.005264696923076923
BR,blend50,2023-02-24,2603,0.016025642,-0.0012327416923076924
BR,blend50,2023-02-24,2884,0.004032258,-0.00031017369230769236
BR,blend50,2023-02-24,2379,0.0013192613,-0.00010148163846153847
BR,blend50,2023-03-28,2891,0.05529954,-0.003949967142857142
BR,blend50,2023-03-28,2883,0.04761905,-0.0034013607142857143
BR,blend50,2023-03-28,2886,0.039634146,-0.0028310104285714285
BR,blend50,2023-03-28,2881,0.033391915,-0.0023851367857142857
BR,blend50,2023-03-28,2912,0.033210333,-0.0023721666428571427
BR,blend50,2023-04-28,2618,0.24029575,-0.01716398214285714
BR,blend50,2023-04-28,2610,0.14736842,-0.010526315714285714
BR,blend50,2023-04-28,9921,0.13868614,-0.009906152857142858
BR,blend50,2023-04-28,2884,0.04016064,-0.0028686171428571423
BR,blend50,2023-04-28,5880,0.033088237,-0.0023634454999999998
BR,blend50,2023-05-29,2610,0.21559633,-0.015399737857142857
BR,blend50,2023-05-29,2618,0.20566319,-0.014690227857142857
BR,blend50,2023-05-29,2409,0.06534091,-0.004667207857142857
BR,blend50,2023-05-29,2379,0.03968254,-0.002834467142857143
BR,blend50,2023-05-29,9945,0.025677603,-0.0018341145
BR,blend50,2023-06-28,2890,0.06628242,-0.004734458571428571
BR,blend50,2023-06-28,2883,0.011952192,-0.000853728
BR,blend50,2023-06-28,9921,0.0065075923,-0.0004648280214285714
BR,blend50,2023-06-28,2313,0.0055803573,-0.00039859695
BR,blend50,2023-06-28,9945,0.0055632824,-0.0003973773142857143
BR,blend50,2023-07-26,2337,0.011437909,-0.0008169935
BR,blend50,2023-07-26,3045,-0.016859852,0.0012042751428571429
BR,blend50,2023-07-26,2313,-0.034406215,0.002457586785714285
BR,blend50,2023-07-26,1301,-0.048019208,0.0034299434285714283
BR,blend50,2023-07-26,1402,-0.05509182,0.003935129999999999
BR,blend50,2023-08-24,1590,0.14302325,-0.010215946428571427
BR,blend50,2023-08-24,2609,0.089179546,-0.006369967571428571
BR,blend50,2023-08-24,2603,0.08530806,-0.006093432857142857
BR,blend50,2023-08-24,2615,0.078431375,-0.0056022410714285705
BR,blend50,2023-08-24,2337,0.07592892,-0.005423494285714286
BR,blend50,2023-09-21,2351,0.0952381,-0.006802721428571429
BR,blend50,2023-09-21,2303,0.08158765,-0.005827689285714285
BR,blend50,2023-09-21,1590,0.078331634,-0.005595116714285714
BR,blend50,2023-09-21,6770,0.022304833,-0.0015932023571428571
BR,blend50,2023-09-21,9904,0.012110727,-0.0008650519285714286
BR,blend50,2023-10-24,1303,0.08557845,-0.006112746428571428
BR,blend50,2023-10-24,6770,0.061818182,-0.0044155844285714285
BR,blend50,2023-10-24,2603,0.061611373,-0.0044008123571428566
BR,blend50,2023-10-24,2002,0.057377048,-0.004098360571428571
BR,blend50,2023-10-24,1590,0.051886793,-0.0037061995
BR,blend50,2023-11-21,2603,0.32142857,-0.022959183571428572
BR,blend50,2023-11-21,2609,0.2129964,-0.01521402857142857
BR,blend50,2023-11-21,2615,0.19386637,-0.013847597857142856
BR,blend50,2023-11-21,1503,0.16336633,-0.011669023571428572
BR,blend50,2023-11-21,2606,0.15265487,-0.010903919285714285
BR,blend50,2023-12-19,2409,0.10606061,-0.0075757578571428565
BR,blend50,2023-12-19,2603,0.067567565,-0.004826254642857142
BR,blend50,2023-12-19,2609,0.017857144,-0.0012755102857142854
BR,blend50,2023-12-19,2337,-0.034941763,0.002495840214285714
BR,blend50,2023-12-19,2615,-0.036697246,0.002621231857142857
BR,blend50,2024-01-17,3231,0.1975435,-0.01411025
BR,blend50,2024-01-17,2360,0.10747664,-0.007676902857142857
BR,blend50,2024-01-17,2308,0.06498195,-0.004641567857142857
BR,blend50,2024-01-17,9910,0.044444446,-0.0031746032857142854
BR,blend50,2024-01-17,1102,0.024173029,-0.0017266449285714284
BR,blend50,2024-02-23,2308,0.16440678,-0.011743341428571428
BR,blend50,2024-02-23,2354,0.158,-0.011285714285714284
BR,blend50,2024-02-23,2360,0.06540085,-0.004671489285714286
BR,blend50,2024-02-23,2892,0.03345725,-0.0023898035714285714
BR,blend50,2024-02-23,5880,0.015533981,-0.0011095700714285714
BR,blend50,2024-03-25,2634,0.15407854,-0.01100561
BR,blend50,2024-03-25,2542,0.0948718,-0.006776557142857143
BR,blend50,2024-03-25,2610,0.06806283,-0.004861630714285714
BR,blend50,2024-03-25,2354,0.051813472,-0.0037009622857142855
BR,blend50,2024-03-25,2002,0.022916667,-0.0016369047857142857
BR,blend50,2024-04-24,2351,0.2226847,-0.01590605
BR,blend50,2024-04-24,2312,0.13448276,-0.009605911428571428
BR,blend50,2024-04-24,2610,0.09803922,-0.007002801428571428
BR,blend50,2024-04-24,1101,0.0640625,-0.0045758928571428565
BR,blend50,2024-04-24,2201,0.051928785,-0.0037091989285714284
BR,blend50,2024-05-23,2401,0.16773163,-0.011980830714285714
BR,blend50,2024-05-23,1476,0.10358974,-0.007399267142857142
BR,blend50,2024-05-23,9910,0.06472492,-0.004623208571428571
BR,blend50,2024-05-23,2207,0.049586777,-0.0035419126428571424
BR,blend50,2024-05-23,2345,0.048828125,-0.003487723214285714
BR,blend50,2024-06-21,2027,0.06420765,-0.004586260714285715
BR,blend50,2024-06-21,1301,0.011764706,-0.0008403361428571428
BR,blend50,2024-06-21,5880,0.011494253,-0.0008210180714285714
BR,blend50,2024-06-21,2207,0.0062992126,-0.00044994375714285716
BR,blend50,2024-06-21,1303,0.003992016,-0.000285144
BR,blend50,2024-07-19,2337,0.059615385,-0.004258241785714286
BR,blend50,2024-07-19,9910,0.043636363,-0.003116883071428571
BR,blend50,2024-07-19,2412,0.024896266,-0.0017783047142857142
BR,blend50,2024-07-19,2207,0.0031298904,-0.0002235636
BR,blend50,2024-07-19,5880,-0.020833334,0.0014880952857142856
BR,blend50,2024-08-20,2324,0.030534351,-0.0021810250714285715
BR,blend50,2024-08-20,2207,0.029641185,-0.0021172275
BR,blend50,2024-08-20,2201,0.021818181,-0.0015584414999999998
BR,blend50,2024-08-20,2002,-0.029612755,0.0021151967857142855
BR,blend50,2024-08-20,3661,-0.044444446,0.0031746032857142854
BR,blend50,2024-09-18,3443,0.25490198,-0.018207284285714283
BR,blend50,2024-09-18,1590,0.18855657,-0.013468326428571428
BR,blend50,2024-09-18,3231,0.10243902,-0.0073170728571428575
BR,blend50,2024-09-18,2376,0.072407044,-0.005171931714285714
BR,blend50,2024-09-18,2002,0.051643193,-0.0036887994999999997
BR,blend50,2024-10-21,3661,0.1393643,-0.009954592857142857
BR,blend50,2024-10-21,2356,0.06521739,-0.004658385
BR,blend50,2024-10-21,2376,0.018248174,-0.0013034409999999998
BR,blend50,2024-10-21,2002,-0.004464286,0.00031887757142857136
BR,blend50,2024-10-21,1303,-0.010882708,0.0007773362857142857
BR,blend50,2024-11-19,3661,0.4334764,-0.030962599999999996
BR,blend50,2024-11-19,2313,0.15522876,-0.01108776857142857
BR,blend50,2024-11-19,9914,0.071428575,-0.00510204107142857
BR,blend50,2024-11-19,3034,0.022869023,-0.0016335016428571426
BR,blend50,2024-11-19,9921,0.013422819,-0.0009587727857142857
BR,blend50,2024-12-17,2385,0.027027028,-0.001930502
BR,blend50,2024-12-17,3034,0.026422765,-0.0018873403571428571
BR,blend50,2024-12-17,2353,-0.015957447,0.0011398176428571427
BR,blend50,2024-12-17,9921,-0.026490066,0.0018921475714285714
BR,blend50,2024-12-17,2303,-0.049199086,0.0035142204285714285
BR,blend50,2025-01-15,2408,0.41594455,-0.029710325
BR,blend50,2025-01-15,2344,0.34642857,-0.024744897857142855
BR,blend50,2025-01-15,1519,0.31936127,-0.02281151928571428
BR,blend50,2025-01-15,6770,0.29411766,-0.021008404285714283
BR,blend50,2025-01-15,1503,0.14124294,-0.010088781428571428
BR,blend50,2025-02-21,2303,0.029850746,-0.0029850746
BR,blend50,2025-02-21,2409,-0.023255814,0.0023255814
BR,blend50,2025-02-21,1301,-0.03652393,0.0036523930000000003
BR,blend50,2025-02-21,2337,-0.048387095,0.0048387095
BR,blend50,2025-02-21,9921,-0.055900622,0.0055900622
BR,blend50,2025-03-24,2303,-0.032329988,0.0023092848571428567
BR,blend50,2025-03-24,2337,-0.041162226,0.002940159
BR,blend50,2025-03-24,1303,-0.05304212,0.0037887228571428567
BR,blend50,2025-03-24,1301,-0.10980392,0.007843137142857143
BR,blend50,2025-03-24,1326,-0.1125,0.008035714285714285
BR,blend50,2025-04-23,1503,0.40433213,-0.028880866428571426
BR,blend50,2025-04-23,1513,0.23790322,-0.016993087142857143
BR,blend50,2025-04-23,3037,0.22543353,-0.016102395
BR,blend50,2025-04-23,1519,0.22506393,-0.016075995
BR,blend50,2025-04-23,2337,0.078282826,-0.0055916304285714286
BR,blend50,2025-05-22,6446,0.053892214,-0.003849443857142857
BR,blend50,2025-05-22,2449,0.04338843,-0.0030991735714285713
BR,blend50,2025-05-22,3037,0.03773585,-0.002695417857142857
BR,blend50,2025-05-22,2377,0.026119404,-0.001865671714285714
BR,blend50,2025-05-22,2317,0.012987013,-0.0009276437857142856
BR,blend50,2025-06-20,3037,0.21363637,-0.015259740714285713
BR,blend50,2025-06-20,1326,0.15470852,-0.01105060857142857
BR,blend50,2025-06-20,1301,0.11942446,-0.008530318571428571
BR,blend50,2025-06-20,9933,0.11706349,-0.008361677857142856
BR,blend50,2025-06-20,1303,0.099631,-0.0071164999999999996
BR,blend50,2025-07-18,1303,0.5520134,-0.03942952857142857
BR,blend50,2025-07-18,1326,0.1553398,-0.0110957
BR,blend50,2025-07-18,2312,0.100271,-0.007162214285714286
BR,blend50,2025-07-18,9914,0.062801935,-0.0044858525
BR,blend50,2025-07-18,1476,0.050632913,-0.003616636642857143
BR,blend50,2025-08-15,2324,0.10307414,-0.007362438571428571
BR,blend50,2025-08-15,2458,0.10084034,-0.007202881428571428
BR,blend50,2025-08-15,9933,0.051643193,-0.0036887994999999997
BR,blend50,2025-08-15,2351,0.020408163,-0.0014577259285714285
BR,blend50,2025-08-15,9945,0.01836394,-0.0013117099999999998
BR,blend50,2025-09-12,2312,0.1769437,-0.012638835714285715
BR,blend50,2025-09-12,2637,0.10787671,-0.007705479285714285
BR,blend50,2025-09-12,1476,0.07682927,-0.005487805
BR,blend50,2025-09-12,2324,0.044262294,-0.0031615924285714283
BR,blend50,2025-09-12,9904,0.035460994,-0.002532928142857143
BR,blend50,2025-10-15,1102,0.0260631,-0.0018616499999999999
BR,blend50,2025-10-15,1402,0.025878003,-0.0018484287857142856
BR,blend50,2025-10-15,9904,0.023972603,-0.0017123287857142855
BR,blend50,2025-10-15,4938,0.02225313,-0.0015895092857142856
BR,blend50,2025-10-15,9945,0.01842546,-0.0013161042857142858
BR,blend50,2025-11-13,9904,0.045150504,-0.0032250359999999997
BR,blend50,2025-11-13,2002,0.041666668,-0.002976190571428571
BR,blend50,2025-11-13,1101,0.039534885,-0.0028239203571428567
BR,blend50,2025-11-13,2618,0.023188407,-0.0016563147857142856
BR,blend50,2025-11-13,1402,0.014414415,-0.0010296010714285714
BR,blend50,2025-12-11,1101,0.11633109,-0.008309363571428571
BR,blend50,2025-12-11,2609,0.09055118,-0.006467941428571428
BR,blend50,2025-12-11,2603,0.06557377,-0.004683840714285715
BR,blend50,2025-12-11,2610,0.046272494,-0.0033051781428571425
BR,blend50,2025-12-11,2618,0.035410766,-0.0025293404285714285
BR,blend50,2026-01-12,2618,0.067031465,-0.005156266538461539
BR,blend50,2026-01-12,2385,0.03448276,-0.0026525200000000002
BR,blend50,2026-01-12,2353,0.026565464,-0.002043497230769231
BR,blend50,2026-01-12,1101,0.022044089,-0.0016956991538461539
BR,blend50,2026-01-12,4938,0.0071225073,-0.0005478851769230769
BR,blend50,2026-02-09,2357,0.10646388,-0.007604562857142856
BR,blend50,2026-02-09,2376,0.09713025,-0.006937875
BR,blend50,2026-02-09,4938,0.089108914,-0.006364922428571428
BR,blend50,2026-02-09,2609,0.0625,-0.004464285714285714
BR,blend50,2026-02-09,2615,0.060402684,-0.004314477428571428
BR,blend50,2026-03-19,3661,0.18074074,-0.012910052857142857
BR,blend50,2026-03-19,2376,0.1609658,-0.011497557142857141
BR,blend50,2026-03-19,2379,0.14911366,-0.010650975714285714
BR,blend50,2026-03-19,2912,0.08986175,-0.006418696428571428
BR,blend50,2026-03-19,3034,0.07922078,-0.005658627142857143
BR,blend50,2026-04-20,2542,0.28908554,-0.02064896714285714
BR,blend50,2026-04-20,2377,0.1673774,-0.011955528571428571
BR,blend50,2026-04-20,3034,0.13718411,-0.009798864999999999
BR,blend50,2026-04-20,2354,0.08901515,-0.0063582249999999995
BR,blend50,2026-04-20,2357,0.06844741,-0.004889100714285714
BR,blend50,2026-05-19,2324,0.35144928,-0.025103519999999997
BR,blend50,2026-05-19,2610,0.20054945,-0.014324960714285713
BR,blend50,2026-05-19,9945,0.15811966,-0.011294261428571428
BR,blend50,2026-05-19,2337,0.14539006,-0.010385004285714284
BR,blend50,2026-05-19,9921,0.065155804,-0.004653986
BR,blend50,2026-06-16,2634,0.29661018,-0.02118644142857143
BR,blend50,2026-06-16,9921,0.15159574,-0.010828267142857144
BR,blend50,2026-06-16,9914,0.15068494,-0.010763209999999999
BR,blend50,2026-06-16,2207,0.053087756,-0.0037919825714285713
BR,blend50,2026-06-16,2812,0.035264485,-0.0025188917857142854
